,img_id,common_name,img_name
799,879bf80b-9a55-43d5-a6c4-493fc57a2fed,Wild Boar,879bf80b-9a55-43d5-a6c4-493fc57a2fed_925
800,77f7e2f4-a0ce-420b-8ab2-c99040f2aab7,Wild Boar,77f7e2f4-a0ce-420b-8ab2-c99040f2aab7_941
801,472a4118-e55e-4abd-826d-a1e3d2fa17a0,Wild Boar,472a4118-e55e-4abd-826d-a1e3d2fa17a0_950
802,9aa9f671-877c-44ed-a5e8-a4c8ddeb0772,Mule Deer,9aa9f671-877c-44ed-a5e8-a4c8ddeb0772_928
803,21aa3755-3b6a-4a44-8971-101f9051d101,Mule Deer,21aa3755-3b6a-4a44-8971-101f9051d101_969
804,76e77515-6e3c-4b19-bacf-0e0c97081820,Mule Deer,76e77515-6e3c-4b19-bacf-0e0c97081820_972
805,1669891d-fc7d-4af4-8d64-847cbffeacb4,Mule Deer,1669891d-fc7d-4af4-8d64-847cbffeacb4_974
806,d6d35111-ad15-4697-9e7d-5c52d86bf211,Coyote,d6d35111-ad15-4697-9e7d-5c52d86bf211_923
807,428e126f-94f8-47fb-8afd-e3695674c7bd,Coyote,428e126f-94f8-47fb-8afd-e3695674c7bd_717
808,efa7ceb8-28f6-407c-b168-b8e85c9ff2ce,Coyote,efa7ceb8-28f6-407c-b168-b8e85c9ff2ce_892
809,1ba74eff-6f6f-4c03-affb-416f9511abd4,Coyote,1ba74eff-6f6f-4c03-affb-416f9511abd4_909
810,6bb64694-d04b-416b-a0dc-1dd7c8f1e336,Coyote,6bb64694-d04b-416b-a0dc-1dd7c8f1e336_869
811,8f948f60-6e2c-4d46-840d-4599d9668ae1,Coyote,8f948f60-6e2c-4d46-840d-4599d9668ae1_875
812,aaedd920-625c-4450-8105-6e2bab26b64f,Coyote,aaedd920-625c-4450-8105-6e2bab26b64f_843
813,d8426719-12c8-4834-b4ef-84eaadd4d164,Coyote,d8426719-12c8-4834-b4ef-84eaadd4d164_852
814,bfe603e4-3d15-4292-b5d7-bcdf9e16f19a,Coyote,bfe603e4-3d15-4292-b5d7-bcdf9e16f19a_908
815,8391829f-4526-4342-baba-75098446bb5b,Coyote,8391829f-4526-4342-baba-75098446bb5b_909
816,4cd285f1-f87a-4d52-bca7-14141ff7ac1a,Coyote,4cd285f1-f87a-4d52-bca7-14141ff7ac1a_856
817,0de5127f-0c09-4f15-bc76-62411836372f,California Gull,0de5127f-0c09-4f15-bc76-62411836372f_535
818,13065bb1-ae39-458f-8851-e86511518220,California Gull,13065bb1-ae39-458f-8851-e86511518220_768
819,d9c497cc-5df0-45f5-ae6f-baa4e764d5c2,California Gull,d9c497cc-5df0-45f5-ae6f-baa4e764d5c2_766
820,919852c3-e522-4ca5-af13-d1674fdca0e8,Coyote,919852c3-e522-4ca5-af13-d1674fdca0e8_963
821,128a34e7-d89f-42d9-a7ab-05fc102629f7,Coyote,128a34e7-d89f-42d9-a7ab-05fc102629f7_958
822,72e2022d-4087-43e5-8dd8-513c939a34ef,Coyote,72e2022d-4087-43e5-8dd8-513c939a34ef_964
823,f943f332-5ad4-42a2-9108-80325a7722a8,Coyote,f943f332-5ad4-42a2-9108-80325a7722a8_939
824,67aea097-8859-44e4-beac-05e78ad36f94,Coyote,67aea097-8859-44e4-beac-05e78ad36f94_958
825,c39bc744-ed67-466e-ae62-bb412de67285,Coyote,c39bc744-ed67-466e-ae62-bb412de67285_822
826,035504b5-ac92-40ed-9aa6-1b3dba802955,Coyote,035504b5-ac92-40ed-9aa6-1b3dba802955_782
827,8f177932-b282-4b06-9834-5c988f89181b,Coyote,8f177932-b282-4b06-9834-5c988f89181b_943
828,c5b665df-687f-41a7-9c30-6d32797cdea0,Coyote,c5b665df-687f-41a7-9c30-6d32797cdea0_863
829,ac0be436-7348-412b-86a1-83a7fd067acd,Coyote,ac0be436-7348-412b-86a1-83a7fd067acd_828
830,f6fb7208-8d16-4efe-8f7b-dd5cbc43de36,Coyote,f6fb7208-8d16-4efe-8f7b-dd5cbc43de36_899
831,3281f95f-7f0b-4392-8b2e-932d1a4434cf,Coyote,3281f95f-7f0b-4392-8b2e-932d1a4434cf_901
832,faa02b3d-3cb9-4844-9f74-dbc57219d5df,Coyote,faa02b3d-3cb9-4844-9f74-dbc57219d5df_897
833,3e58fa0c-ee1d-4715-be22-024d2388cb6a,Coyote,3e58fa0c-ee1d-4715-be22-024d2388cb6a_898
834,961c21d5-47b5-41c3-a373-23eec43fa410,Coyote,961c21d5-47b5-41c3-a373-23eec43fa410_923
835,ba47b1d2-95f6-4f95-bdde-82ca652adde0,Coyote,ba47b1d2-95f6-4f95-bdde-82ca652adde0_893
836,507748b4-7d43-4aae-82b9-30b819a6b958,Coyote,507748b4-7d43-4aae-82b9-30b819a6b958_863
837,e2c2a781-6732-40eb-9d6b-01644df13dd9,Coyote,e2c2a781-6732-40eb-9d6b-01644df13dd9_893
838,9a34381d-3a14-46a8-a084-30a54a691687,Coyote,9a34381d-3a14-46a8-a084-30a54a691687_925
839,f137a56d-4bf9-43b0-84ca-2376fa2882b6,Coyote,f137a56d-4bf9-43b0-84ca-2376fa2882b6_917
840,be24caf9-9704-46fb-8583-7356b3353212,Coyote,be24caf9-9704-46fb-8583-7356b3353212_791
841,9cf56bc2-986e-4daf-a2cb-c6d987f053a6,Coyote,9cf56bc2-986e-4daf-a2cb-c6d987f053a6_952
842,ac8a7d87-6c11-455d-b061-326928841f38,Coyote,ac8a7d87-6c11-455d-b061-326928841f38_934
843,389243c4-6207-4ac9-a25e-68a206480eee,Coyote,389243c4-6207-4ac9-a25e-68a206480eee_955
844,9468a875-5534-44b7-b0e8-4fbb98603575,Coyote,9468a875-5534-44b7-b0e8-4fbb98603575_948
845,59fb179d-19ea-45cb-957c-c58aed36ff74,Wild Boar,59fb179d-19ea-45cb-957c-c58aed36ff74_853
846,5a22702b-50bc-4e68-94dc-64081679a6e5,Wild Boar,5a22702b-50bc-4e68-94dc-64081679a6e5_862
847,8b73c39a-22ec-4aad-8579-428acf16ccd7,Wild Boar,8b73c39a-22ec-4aad-8579-428acf16ccd7_638
848,a761849b-9308-4ffa-a117-2b136bd5cf14,Wild Boar,a761849b-9308-4ffa-a117-2b136bd5cf14_751
849,ee6b9ac9-10a7-41d9-bb50-88a61ef01e55,Coyote,ee6b9ac9-10a7-41d9-bb50-88a61ef01e55_949
850,522c12f5-b81c-428b-8035-b4e2472f2366,Coyote,522c12f5-b81c-428b-8035-b4e2472f2366_924
851,5db30310-1618-4ba1-8a86-f306dff994dc,Coyote,5db30310-1618-4ba1-8a86-f306dff994dc_936
852,7ebc8366-0a69-4c30-af25-3d29ae1ac663,Coyote,7ebc8366-0a69-4c30-af25-3d29ae1ac663_945
853,350f3544-9e34-46bd-8a7c-226485d3043d,Coyote,350f3544-9e34-46bd-8a7c-226485d3043d_858
854,82ea48fe-a9dc-44fb-a55a-cb8ace1f758a,Coyote,82ea48fe-a9dc-44fb-a55a-cb8ace1f758a_955
855,23be9d1e-af6d-4304-a065-1f996768e4fd,Coyote,23be9d1e-af6d-4304-a065-1f996768e4fd_662
856,ab0560ce-ac7b-42ba-b876-9b9a701a5849,Wild Boar,ab0560ce-ac7b-42ba-b876-9b9a701a5849_971
857,91159fe5-9a14-4d52-86ca-3537fc96ac58,Coyote,91159fe5-9a14-4d52-86ca-3537fc96ac58_955
858,d40431a6-4691-42b0-969e-61bb6250c0a1,Coyote,d40431a6-4691-42b0-969e-61bb6250c0a1_960
859,803566d0-c2b3-43b2-a5a7-e8fa72c7fd27,Coyote,803566d0-c2b3-43b2-a5a7-e8fa72c7fd27_960
860,b8d5a16c-b6f3-41e7-97f6-a202fbdecd36,Coyote,b8d5a16c-b6f3-41e7-97f6-a202fbdecd36_926
861,674e67ab-9ee2-4aaf-bb70-047094d994a6,Wild Boar,674e67ab-9ee2-4aaf-bb70-047094d994a6_663
862,51fbef86-c264-41ec-8f61-d00310199e01,Wild Boar,51fbef86-c264-41ec-8f61-d00310199e01_530
863,8f7813cc-9df2-4063-ac7d-03cf95cfce78,Wild Boar,8f7813cc-9df2-4063-ac7d-03cf95cfce78_632
864,6f2be00d-0190-497b-a217-99c2909e6a0f,Mule Deer,6f2be00d-0190-497b-a217-99c2909e6a0f_850
865,bb2b22c1-c1f0-4bc0-9269-a2627b6db402,Mule Deer,bb2b22c1-c1f0-4bc0-9269-a2627b6db402_874
866,ea224f54-6edf-4f7c-b305-0eaa63023d38,Wild Boar,ea224f54-6edf-4f7c-b305-0eaa63023d38_954
867,ad3e3155-569f-46b2-b639-d9842aaa756d,Wild Boar,ad3e3155-569f-46b2-b639-d9842aaa756d_962
868,b3d3fdc5-aa6b-48cf-a80b-89012e78cf08,Wild Boar,b3d3fdc5-aa6b-48cf-a80b-89012e78cf08_923
869,32ce3b1c-bdd8-4a24-a92e-957ef4b33bc3,Wild Boar,32ce3b1c-bdd8-4a24-a92e-957ef4b33bc3_903
870,2a712d44-733a-4cc6-a20d-1790236ffde3,Wild Boar,2a712d44-733a-4cc6-a20d-1790236ffde3_914
871,73221259-1640-4e15-bc7c-00f948721890,Wild Boar,73221259-1640-4e15-bc7c-00f948721890_918
872,23183ef0-7387-498f-8927-d38b184f208d,Wild Boar,23183ef0-7387-498f-8927-d38b184f208d_846
873,ebbe0985-1c4b-44eb-b353-cc0e9ea52307,Wild Boar,ebbe0985-1c4b-44eb-b353-cc0e9ea52307_951
874,f973e36a-11f9-49db-9d54-b0a3939100b0,Wild Boar,f973e36a-11f9-49db-9d54-b0a3939100b0_943
875,64ffe343-59fc-49c7-a651-76a7a0f816a4,Wild Boar,64ffe343-59fc-49c7-a651-76a7a0f816a4_909
876,3d7cc0c7-e2ea-44eb-8c5f-fd11086002f4,Mule Deer,3d7cc0c7-e2ea-44eb-8c5f-fd11086002f4_954
877,a7a23d8b-6742-4a7c-819b-58d7d7f91b9d,Mule Deer,a7a23d8b-6742-4a7c-819b-58d7d7f91b9d_932
878,5c417dcc-e39d-47b4-9bca-39dde782d71b,Mule Deer,5c417dcc-e39d-47b4-9bca-39dde782d71b_933
879,72d073fb-6655-4409-917c-9839299ad075,Coyote,72d073fb-6655-4409-917c-9839299ad075_897
880,023482d8-907e-45d3-9aab-338f27e68a23,Coyote,023482d8-907e-45d3-9aab-338f27e68a23_934
881,fb80c066-e833-4e11-b6fc-340dd7b81451,Coyote,fb80c066-e833-4e11-b6fc-340dd7b81451_933
882,c46cb75d-6d64-4322-8bfe-d3a6a07f4185,Coyote,c46cb75d-6d64-4322-8bfe-d3a6a07f4185_892
883,a5771b94-d3ad-4d2f-8523-d8f339504dd6,Coyote,a5771b94-d3ad-4d2f-8523-d8f339504dd6_893
884,871bba57-9d2f-430f-89d9-3368a961f88f,Coyote,871bba57-9d2f-430f-89d9-3368a961f88f_926
885,7f67db62-5887-40c7-90f6-d3a02993ce8e,Coyote,7f67db62-5887-40c7-90f6-d3a02993ce8e_939
886,8773beb1-18fd-4e9a-81ed-e9a56792f9bd,Coyote,8773beb1-18fd-4e9a-81ed-e9a56792f9bd_911
887,5462a960-6771-43e1-82e6-02efc643ef0d,Coyote,5462a960-6771-43e1-82e6-02efc643ef0d_923
888,2690ff49-9f01-4884-bc00-d74722c8c068,Coyote,2690ff49-9f01-4884-bc00-d74722c8c068_941
889,f088c99b-b3b3-43b5-a2dc-19c77ac2a127,Coyote,f088c99b-b3b3-43b5-a2dc-19c77ac2a127_832
890,137a2cf9-d055-49d0-9fd4-6c82c780e785,Coyote,137a2cf9-d055-49d0-9fd4-6c82c780e785_851
891,e4bd7169-1d5a-4e33-810e-dccd052ac07a,Coyote,e4bd7169-1d5a-4e33-810e-dccd052ac07a_940
892,841683de-d49a-4fd4-9773-56a64cd8f762,Coyote,841683de-d49a-4fd4-9773-56a64cd8f762_895
893,0220d8ef-a36e-46af-a5f9-386bdbe48fa2,Coyote,0220d8ef-a36e-46af-a5f9-386bdbe48fa2_764
894,bd4a31bb-d9ae-4e30-91c6-beb8be1fc880,Mule Deer,bd4a31bb-d9ae-4e30-91c6-beb8be1fc880_913
895,9a1a0e9b-1f82-4775-9ade-1e1521f4f84d,Mule Deer,9a1a0e9b-1f82-4775-9ade-1e1521f4f84d_940
896,6d2202f5-ff8e-4c87-94cd-8d6c90c74795,Mule Deer,6d2202f5-ff8e-4c87-94cd-8d6c90c74795_941
897,1d7477ef-bf5e-42e7-8f18-1a69eaec79b6,California Gull,1d7477ef-bf5e-42e7-8f18-1a69eaec79b6_729
898,2e63d7fc-e872-4a27-be3f-c46924a92717,Coyote,2e63d7fc-e872-4a27-be3f-c46924a92717_838
899,49596dff-e293-4b72-ac3f-083f6f8627b0,Coyote,49596dff-e293-4b72-ac3f-083f6f8627b0_909
900,ba7b1c9a-4ea5-437e-9243-7f2ed5da9135,Coyote,ba7b1c9a-4ea5-437e-9243-7f2ed5da9135_942
901,ef5cdef5-d0f6-4e38-9d7c-337069e9f47b,Coyote,ef5cdef5-d0f6-4e38-9d7c-337069e9f47b_919
902,6b02d77d-240f-4fa5-919a-55aa35a8a722,Coyote,6b02d77d-240f-4fa5-919a-55aa35a8a722_912
903,57852f86-4213-47b3-b5e4-8a2d9207b2c6,Coyote,57852f86-4213-47b3-b5e4-8a2d9207b2c6_902
904,e73fb6a0-accb-49b3-9bf4-1bc7a772e084,Coyote,e73fb6a0-accb-49b3-9bf4-1bc7a772e084_869
905,a0b715f9-0b6a-4735-aff9-e9cf56507f02,Coyote,a0b715f9-0b6a-4735-aff9-e9cf56507f02_883
906,b742f001-5813-4e9f-8693-09d08539f38c,Coyote,b742f001-5813-4e9f-8693-09d08539f38c_938
907,d47d350c-7bd7-4ff8-9f53-58258def0186,Coyote,d47d350c-7bd7-4ff8-9f53-58258def0186_841
908,43c981d5-5515-420e-bd69-839916215613,Coyote,43c981d5-5515-420e-bd69-839916215613_951
909,a6fc0541-df25-44e1-be2f-e30d8d1ff10e,Coyote,a6fc0541-df25-44e1-be2f-e30d8d1ff10e_944
910,38418b75-2a44-47bc-915a-e54b8a88917f,Coyote,38418b75-2a44-47bc-915a-e54b8a88917f_928
911,e442e3db-7ae8-4935-b1ce-c47de4a57327,Coyote,e442e3db-7ae8-4935-b1ce-c47de4a57327_942
912,de247ec0-093d-4785-9ed9-d0b06f4918ed,Western Gray Squirrel,de247ec0-093d-4785-9ed9-d0b06f4918ed_791
913,b17ee536-488b-4c85-bc52-8183d0216d59,Coyote,b17ee536-488b-4c85-bc52-8183d0216d59_932
914,b460d77c-4d6c-4628-a4da-1741698f17b5,Coyote,b460d77c-4d6c-4628-a4da-1741698f17b5_937
915,8592e1f8-ad7d-4f59-b5c7-b5a844684322,Mule Deer,8592e1f8-ad7d-4f59-b5c7-b5a844684322_960
916,32d1aa46-63d6-4ece-bc84-99da043f23d8,Mule Deer,32d1aa46-63d6-4ece-bc84-99da043f23d8_962
917,2e90d7b4-c673-4f0c-93c4-0592aaedd650,Mule Deer,2e90d7b4-c673-4f0c-93c4-0592aaedd650_960
918,4f71ace6-519c-4f8d-a112-1b5c74859a9e,Mule Deer,4f71ace6-519c-4f8d-a112-1b5c74859a9e_967
919,b546090b-c15d-45d7-b51e-ec8c75b17cf8,Mule Deer,b546090b-c15d-45d7-b51e-ec8c75b17cf8_916
920,4598423b-ae95-4e67-bc54-5422e2f5be1a,Coyote,4598423b-ae95-4e67-bc54-5422e2f5be1a_912
921,4c2f8a19-c141-4277-866f-3cb19f6ea649,Coyote,4c2f8a19-c141-4277-866f-3cb19f6ea649_920
922,8e6d3a85-eca3-4814-b59a-77f487201a86,Coyote,8e6d3a85-eca3-4814-b59a-77f487201a86_944
923,f81218cf-2a78-4257-b268-a7411755e597,Coyote,f81218cf-2a78-4257-b268-a7411755e597_950
924,6ae87178-098a-4dd5-bc73-db6eed04d64b,Coyote,6ae87178-098a-4dd5-bc73-db6eed04d64b_943
925,e90a7926-ab3e-480f-8b7e-1d7954c63781,Coyote,e90a7926-ab3e-480f-8b7e-1d7954c63781_886
926,08f7c03a-a493-473d-b845-9dfb07121aca,Coyote,08f7c03a-a493-473d-b845-9dfb07121aca_891
927,90273b3e-1a5d-4363-8e13-4f7fccac9fcb,Coyote,90273b3e-1a5d-4363-8e13-4f7fccac9fcb_937
928,20070e88-77e9-4960-ad99-d51774da15b5,Coyote,20070e88-77e9-4960-ad99-d51774da15b5_862
929,4a820cf5-ed1e-40f0-926d-2dee83982b76,Coyote,4a820cf5-ed1e-40f0-926d-2dee83982b76_931
930,ca7cb080-e091-4c6a-a166-c9430d762b2c,Coyote,ca7cb080-e091-4c6a-a166-c9430d762b2c_950
931,f5ca537f-4efe-4704-bbbb-09cf68a55b43,Coyote,f5ca537f-4efe-4704-bbbb-09cf68a55b43_948
932,131c9a3c-6d82-4019-b348-d77f98a23307,Coyote,131c9a3c-6d82-4019-b348-d77f98a23307_943
933,61d672f9-1c94-4292-bcce-b9a7ab9cb456,Coyote,61d672f9-1c94-4292-bcce-b9a7ab9cb456_948
934,ddf46909-1f8b-4b40-b449-5bd930b88684,Coyote,ddf46909-1f8b-4b40-b449-5bd930b88684_923
935,ab63b5fa-1994-4298-8021-6bf11fa39b8f,Coyote,ab63b5fa-1994-4298-8021-6bf11fa39b8f_899
936,71b98b85-0435-48bf-a7d3-32aa45ea9068,Coyote,71b98b85-0435-48bf-a7d3-32aa45ea9068_927
937,032e129c-99c2-4e80-841e-9145205c8c1e,Coyote,032e129c-99c2-4e80-841e-9145205c8c1e_903
938,217670f7-25bf-46d2-b416-0e109219271b,Coyote,217670f7-25bf-46d2-b416-0e109219271b_922
939,05f3d93d-11da-4c08-8483-9d1de612dcf0,Coyote,05f3d93d-11da-4c08-8483-9d1de612dcf0_892
940,0f756c81-cf86-4d2f-bae4-6e165cae0c6d,Mule Deer,0f756c81-cf86-4d2f-bae4-6e165cae0c6d_974
941,a8a941cd-b164-4fc5-a4eb-9fc9d7b5e2b3,Coyote,a8a941cd-b164-4fc5-a4eb-9fc9d7b5e2b3_901
942,6eacc166-9c6d-44f4-ac68-f5c5ed88f0f1,Coyote,6eacc166-9c6d-44f4-ac68-f5c5ed88f0f1_879
943,22346b20-7228-40c3-b6c5-f94f98d7714d,Coyote,22346b20-7228-40c3-b6c5-f94f98d7714d_932
944,92d55dad-1c2b-484f-a016-4ec7e06b3b29,Coyote,92d55dad-1c2b-484f-a016-4ec7e06b3b29_882
945,25ce15f1-b49f-49d4-9af6-d1fda03d0eed,Coyote,25ce15f1-b49f-49d4-9af6-d1fda03d0eed_853
946,5c788bba-3bd0-460f-9721-aa1405518d6c,Coyote,5c788bba-3bd0-460f-9721-aa1405518d6c_922
947,cfdb74dd-f1af-4353-add4-55236025f4d9,Coyote,cfdb74dd-f1af-4353-add4-55236025f4d9_805
948,23c295b9-0e3d-462a-86ac-9cdc1cfc9077,Coyote,23c295b9-0e3d-462a-86ac-9cdc1cfc9077_913
949,110cfb41-f1b7-47b0-9e77-da6f4128905d,Coyote,110cfb41-f1b7-47b0-9e77-da6f4128905d_916
950,ef51567d-4d44-44f3-a305-98197ece36bb,Coyote,ef51567d-4d44-44f3-a305-98197ece36bb_945
951,501972e6-2f12-47f4-ac2f-1b44d92a03d6,Coyote,501972e6-2f12-47f4-ac2f-1b44d92a03d6_948
952,e2cb6eb6-7112-4d0e-b26d-4535d8e7def7,Coyote,e2cb6eb6-7112-4d0e-b26d-4535d8e7def7_933
953,ddd3bc84-8567-4f67-99d1-d300b1fcc05d,Coyote,ddd3bc84-8567-4f67-99d1-d300b1fcc05d_916
954,5e71a5af-90f3-4d4d-a045-1c0153a1f895,Coyote,5e71a5af-90f3-4d4d-a045-1c0153a1f895_852
955,8f63d77e-39e6-44c1-ac30-71807c12eae4,Coyote,8f63d77e-39e6-44c1-ac30-71807c12eae4_891
956,e7df282e-e24a-498a-b196-25d457aacc5a,Coyote,e7df282e-e24a-498a-b196-25d457aacc5a_936
957,8b604f0c-998f-4cd5-8f70-b3d51ea1d64d,Coyote,8b604f0c-998f-4cd5-8f70-b3d51ea1d64d_941
958,ff96bc3f-3966-411d-ba20-857637e508a6,Coyote,ff96bc3f-3966-411d-ba20-857637e508a6_788
959,c56c6fcf-a971-470b-a3f1-3c52b9f44572,Coyote,c56c6fcf-a971-470b-a3f1-3c52b9f44572_710
960,634d360d-87eb-4fde-bcb8-fdf73424ead9,Coyote,634d360d-87eb-4fde-bcb8-fdf73424ead9_828
961,f68418ff-e83d-4b9f-a325-7d01a91b0ce6,Coyote,f68418ff-e83d-4b9f-a325-7d01a91b0ce6_769
962,6f8accac-fb3d-44d3-bffa-10611a7ed2bf,Coyote,6f8accac-fb3d-44d3-bffa-10611a7ed2bf_866
963,8f2814f0-fb5b-4f5a-a6e8-ca529817dc3a,Coyote,8f2814f0-fb5b-4f5a-a6e8-ca529817dc3a_858
964,3c2b30c0-ae6a-4053-b63f-235e87667144,Coyote,3c2b30c0-ae6a-4053-b63f-235e87667144_919
965,fff09fad-a7ec-4f3e-a1a9-5b7c07eb4b57,Coyote,fff09fad-a7ec-4f3e-a1a9-5b7c07eb4b57_768
966,a0ac54e5-c248-4b55-90f9-7bc09c94d25c,Coyote,a0ac54e5-c248-4b55-90f9-7bc09c94d25c_936
967,f249f82c-f7ba-4658-afe3-57a446df030b,Coyote,f249f82c-f7ba-4658-afe3-57a446df030b_940
968,b20358c4-e552-4178-8385-780af10af1e8,Coyote,b20358c4-e552-4178-8385-780af10af1e8_943
969,b231adb4-25d7-43f1-8a57-e69fcebf76df,Coyote,b231adb4-25d7-43f1-8a57-e69fcebf76df_957
970,792f626c-3207-4f78-a66a-aadb3a274feb,Coyote,792f626c-3207-4f78-a66a-aadb3a274feb_740
971,2969d644-1b85-4dc7-9fed-9c0b275b21b4,Coyote,2969d644-1b85-4dc7-9fed-9c0b275b21b4_927
972,0cbf3d72-c7f9-45b8-82c9-4ba9a5625b66,Coyote,0cbf3d72-c7f9-45b8-82c9-4ba9a5625b66_928
973,7de35770-62d2-4427-b90f-0b3069ffde6b,Coyote,7de35770-62d2-4427-b90f-0b3069ffde6b_811
974,6ac0b5b2-224e-45f7-997b-a8ce04cff137,Coyote,6ac0b5b2-224e-45f7-997b-a8ce04cff137_959
975,e4db36fd-7df2-4ba1-aa02-f87afcbed06e,Coyote,e4db36fd-7df2-4ba1-aa02-f87afcbed06e_943
976,d5065d53-584a-4936-8c83-a8e4fb8ec52c,Coyote,d5065d53-584a-4936-8c83-a8e4fb8ec52c_934
977,7858e378-3a04-471c-8ed0-d949e69631ee,Coyote,7858e378-3a04-471c-8ed0-d949e69631ee_948
978,e9a0b2d8-d0aa-4620-972f-2f6fe12c22c0,Coyote,e9a0b2d8-d0aa-4620-972f-2f6fe12c22c0_923
979,f9466633-b2d7-40ef-9804-e62d4904cf5f,Wild Boar,f9466633-b2d7-40ef-9804-e62d4904cf5f_963
980,3bb38be1-bd46-4305-9dcb-18f70b21161c,Wild Boar,3bb38be1-bd46-4305-9dcb-18f70b21161c_959
981,b4e979ca-120e-4b54-ad46-43571df16416,Wild Boar,b4e979ca-120e-4b54-ad46-43571df16416_946
982,a6030e86-9ac6-4c8f-b15f-415f13ddbc73,Coyote,a6030e86-9ac6-4c8f-b15f-415f13ddbc73_967
983,b6b6a70f-4cdb-4369-ad82-ac4dc367ec49,Coyote,b6b6a70f-4cdb-4369-ad82-ac4dc367ec49_919
984,bf32132f-4adf-4bfa-8972-bb9d08ff5b74,Coyote,bf32132f-4adf-4bfa-8972-bb9d08ff5b74_937
985,21a1a753-878f-428b-80c0-e47ec7af850b,Coyote,21a1a753-878f-428b-80c0-e47ec7af850b_635
986,e4bd3e8f-9e9f-497e-89f0-d105d96e5968,Coyote,e4bd3e8f-9e9f-497e-89f0-d105d96e5968_842
987,b8eb5ce6-af26-4f56-9272-f7b3898ccfce,Coyote,b8eb5ce6-af26-4f56-9272-f7b3898ccfce_799
988,650f46ad-7716-4748-b556-f8aae1fea9b9,Coyote,650f46ad-7716-4748-b556-f8aae1fea9b9_960
989,6c910ac3-3a18-4c1e-80af-b3594d6f8f81,Coyote,6c910ac3-3a18-4c1e-80af-b3594d6f8f81_965
990,d4f95ff4-4a8f-459d-bd2a-5b1db829c066,Coyote,d4f95ff4-4a8f-459d-bd2a-5b1db829c066_935
991,6317aafb-340f-444c-850a-6e9ee1febc1d,Coyote,6317aafb-340f-444c-850a-6e9ee1febc1d_883
992,cefec441-8593-4117-9cfe-05819af19c8b,Coyote,cefec441-8593-4117-9cfe-05819af19c8b_901
993,d25edb85-a716-4a4d-b885-9b6d63ae56d6,Coyote,d25edb85-a716-4a4d-b885-9b6d63ae56d6_927
994,9f36c5fe-7ba5-4eea-8a1b-51f8c9f4818f,Coyote,9f36c5fe-7ba5-4eea-8a1b-51f8c9f4818f_930
995,6918f8a8-0ce8-4f42-bb56-d254eea4975d,Wild Boar,6918f8a8-0ce8-4f42-bb56-d254eea4975d_924
996,5aeb310d-60c8-436d-b8ff-db91381675ad,Wild Boar,5aeb310d-60c8-436d-b8ff-db91381675ad_926
997,67b93002-7556-4752-83d9-873a5cece7f5,Wild Boar,67b93002-7556-4752-83d9-873a5cece7f5_914
998,f48d8453-dd75-4052-a639-144b20006925,Coyote,f48d8453-dd75-4052-a639-144b20006925_932
999,7e03887c-d48b-484d-9783-919ddcc0b1e5,Coyote,7e03887c-d48b-484d-9783-919ddcc0b1e5_952
1000,40025316-e7b6-4717-8a9d-86e75a16f20b,Coyote,40025316-e7b6-4717-8a9d-86e75a16f20b_937
1001,69779e07-5147-4648-ad61-1d4fa3886e65,Coyote,69779e07-5147-4648-ad61-1d4fa3886e65_840
1002,7a60f58a-213e-4ea1-af28-3bb4b710263d,Coyote,7a60f58a-213e-4ea1-af28-3bb4b710263d_967
1003,23c0581c-5d4d-4ef0-9636-7eab2ee138c1,Coyote,23c0581c-5d4d-4ef0-9636-7eab2ee138c1_875
1004,93259360-359f-4d8d-b614-9b122258a8f9,Coyote,93259360-359f-4d8d-b614-9b122258a8f9_656
1005,604d3918-9aea-4070-9213-06b81bda9ee1,Coyote,604d3918-9aea-4070-9213-06b81bda9ee1_876
1006,b4e49a0f-825a-4a94-b30c-8291b741214d,Coyote,b4e49a0f-825a-4a94-b30c-8291b741214d_820
1007,a6dcf7f8-70b4-4590-b406-86a43e5aa5b5,Coyote,a6dcf7f8-70b4-4590-b406-86a43e5aa5b5_684
1008,27a44d62-a591-41d5-8a82-fd364928b8a2,Coyote,27a44d62-a591-41d5-8a82-fd364928b8a2_960
1009,3e5b56bb-db59-4a35-9b25-894c935147e3,Brown Rat,3e5b56bb-db59-4a35-9b25-894c935147e3_767
1010,241531e2-2177-41a3-a300-de0e6c9e396c,Brown Rat,241531e2-2177-41a3-a300-de0e6c9e396c_744
1011,204f263f-b12e-44cf-a5f4-ba8655755cfb,Coyote,204f263f-b12e-44cf-a5f4-ba8655755cfb_955
1012,5ddbd2e6-c356-4202-a7f6-9c0dcb4bf4d7,Coyote,5ddbd2e6-c356-4202-a7f6-9c0dcb4bf4d7_873
1013,c4c36357-3c39-47cc-8633-17766c52120f,Coyote,c4c36357-3c39-47cc-8633-17766c52120f_915
1014,93b6e9dc-d750-450e-a90f-344966f06afb,Coyote,93b6e9dc-d750-450e-a90f-344966f06afb_935
1015,40ab7f16-4ecb-48bd-aeeb-34bc95c0b14d,Coyote,40ab7f16-4ecb-48bd-aeeb-34bc95c0b14d_946
1016,c5827bd9-81cc-49b9-ad8b-db77080e1649,Coyote,c5827bd9-81cc-49b9-ad8b-db77080e1649_950
1017,059172ce-3918-4432-bea0-1c2aa9c9aef4,Coyote,059172ce-3918-4432-bea0-1c2aa9c9aef4_943
1018,a82b1c82-1e91-4610-b005-faecdf275804,Coyote,a82b1c82-1e91-4610-b005-faecdf275804_934
